ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,adenine,biotin,d_glucose,folic_acid,guanine,irons,magnesium_sulfate,manganese_sulfate,nadp,niacinamide,paba,pantothenate,pyridoxal,pyridoxamine,riboflavin,sodium_acetate,thiamine,uracil,vitamin_b12,type,frontier_type,growth_pred,round,fitness_mean,fitness_std,fitness_median,ingredients_in_media_count
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,RANDOM,FRONTIER,0.3169393572211265,1,-0.001072098633074244,N/A,-0.001072098633074244,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.2881249636411667,1,-0.001072098633074244,N/A,-0.001072098633074244,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,RANDOM,FRONTIER,0.3187010034918785,1,-0.001072098633074244,N/A,-0.001072098633074244,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,RANDOM,FRONTIER,0.2853735330700874,1,-0.001072098633074244,N/A,-0.001072098633074244,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,RANDOM,FRONTIER,0.3113056564331055,1,-0.001072098633074244,N/A,-0.001072098633074244,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.2518971657752991,1,-0.001072098633074244,N/A,-0.001072098633074244,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,RANDOM,BEYOND,0.2434133896231651,1,-0.001072098633074244,N/A,-0.001072098633074244,25
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.2726699276268482,1,-0.001072098633074244,N/A,-0.001072098633074244,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,RANDOM,FRONTIER,0.3515560778975486,1,-0.001072098633074244,N/A,-0.001072098633074244,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,RANDOM,FRONTIER,0.2570150172710418,1,-0.0010720986330742363,N/A,-0.0010720986330742363,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,RANDOM,BEYOND,0.2161643214523792,1,-0.0010720986330742363,N/A,-0.0010720986330742363,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.2227968859672546,1,-0.0010720986330742363,N/A,-0.0010720986330742363,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,RANDOM,FRONTIER,0.2721652871370315,1,-0.0010720986330742363,N/A,-0.0010720986330742363,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,RANDOM,FRONTIER,0.3584909206628799,1,-0.0010720986330742363,N/A,-0.0010720986330742363,30
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,RANDOM,FRONTIER,0.3042244356870651,1,-0.0010720986330742363,N/A,-0.0010720986330742363,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.2656080481410026,1,-0.001000667111407606,N/A,-0.001000667111407606,34
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,RANDOM,FRONTIER,0.3191372245550156,1,-0.001000667111407606,N/A,-0.001000667111407606,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.2528757661581039,1,-0.001000667111407606,N/A,-0.001000667111407606,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2480356119945645,1,-0.001000667111407606,N/A,-0.001000667111407606,34
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.2817723166942596,1,-0.001000667111407599,N/A,-0.001000667111407599,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.236744104810059,1,-0.001000667111407599,N/A,-0.001000667111407599,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,RANDOM,BEYOND,0.2258598765730858,1,-0.001000667111407599,N/A,-0.001000667111407599,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,RANDOM,BEYOND,0.2227879217267036,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,RANDOM,FRONTIER,0.2719194436073303,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,RANDOM,FRONTIER,0.2710823890566826,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,RANDOM,FRONTIER,0.2545321747660637,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,RANDOM,BEYOND,0.2333825287222862,1,0.0,N/A,0.0,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,RANDOM,BEYOND,0.241415576338768,1,0.0,N/A,0.0,25
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,RANDOM,BEYOND,0.2101215475797653,1,0.0,N/A,0.0,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,RANDOM,BEYOND,0.2488971289992332,1,0.0,N/A,0.0,25
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,RANDOM,FRONTIER,0.3335439446568489,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,RANDOM,FRONTIER,0.3440377002954483,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,RANDOM,BEYOND,0.2354068037867546,1,0.0,N/A,0.0,25
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,RANDOM,FRONTIER,0.3543852066993713,1,0.0,N/A,0.0,23
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,RANDOM,BEYOND,0.2253039425611496,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,RANDOM,BEYOND,0.2226402014493942,1,0.0,N/A,0.0,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,RANDOM,BEYOND,0.2228829264640808,1,0.0,N/A,0.0,29
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.2338466523587703,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.2251979526877403,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.236365864276886,1,0.0,N/A,0.0,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.2264802184700965,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.286111401617527,1,0.0,N/A,0.0,30
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2004927313327789,1,0.0,N/A,0.0,30
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.2550021278858185,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2113060121238231,1,0.0,N/A,0.0,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.2487617605924606,1,0.0,N/A,0.0,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,RANDOM,FRONTIER,0.2579011818766594,1,0.0,N/A,0.0,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,RANDOM,BEYOND,0.2198363563418388,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.259714688360691,1,0.0,N/A,0.0,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.3716504114866257,1,0.0,N/A,0.0,30
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,RANDOM,BEYOND,0.2235457250475883,1,0.0,N/A,0.0,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,RANDOM,BEYOND,0.204398000985384,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,RANDOM,FRONTIER,0.3991178396344185,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,RANDOM,BEYOND,0.246025647521019,1,0.0,N/A,0.0,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,RANDOM,FRONTIER,0.3003505870699882,1,0.0,N/A,0.0,25
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,RANDOM,FRONTIER,0.3400041279196739,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,RANDOM,BEYOND,0.238056651353836,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,RANDOM,BEYOND,0.218243565633893,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,RANDOM,BEYOND,0.191821721792221,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,RANDOM,FRONTIER,0.3014914071559906,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.3068129509687424,1,0.0,N/A,0.0,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,RANDOM,BEYOND,0.2111032970249652,1,0.0,N/A,0.0,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,RANDOM,FRONTIER,0.2857025411725044,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,RANDOM,FRONTIER,0.2689594328403473,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,RANDOM,BEYOND,0.2336785115301609,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.201015984416008,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2496262583136558,1,0.0,N/A,0.0,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,RANDOM,FRONTIER,0.37241046667099,1,0.0,N/A,0.0,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.3220651134848594,1,0.0,N/A,0.0,27
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,RANDOM,BEYOND,0.2433841794729233,1,0.0,N/A,0.0,29
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,RANDOM,BEYOND,0.2335011571645736,1,0.0,N/A,0.0,26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.226225052177906,1,0.0,N/A,0.0,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.1933461156487464,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,RANDOM,BEYOND,0.2476273998618126,1,0.0,N/A,0.0,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,RANDOM,FRONTIER,0.284795751273632,1,0.0,N/A,0.0,33
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2468000389635563,1,0.0,N/A,0.0,30
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.3283845743536949,1,0.0,N/A,0.0,31
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,RANDOM,FRONTIER,0.2562880444526672,1,0.0,N/A,0.0,28
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,RANDOM,FRONTIER,0.3010521742701531,1,0.0,N/A,0.0,30
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,RANDOM,FRONTIER,0.2817534044384956,1,0.0,N/A,0.0,31
